timestamp,open,high,low,close,volume
2023-08-10 03:35:00+00:00,1852.45,1853.1,1852.4,1852.4,59491
2023-08-10 03:40:00+00:00,1852.4,1852.75,1852.4,1852.75,10144
2023-08-10 03:45:00+00:00,1852.75,1852.75,1852.7,1852.75,22000
2023-08-10 03:50:00+00:00,1852.7,1853.35,1852.7,1853.35,171123
2023-08-10 03:55:00+00:00,1853.3,1853.3,1852.5,1852.5,107486
2023-08-10 04:00:00+00:00,1852.55,1852.55,1852.5,1852.5,46092
2023-08-10 04:05:00+00:00,1852.5,1852.5,1852.45,1852.45,69570
2023-08-10 04:10:00+00:00,1852.45,1852.5,1851.75,1852.0,145171
2023-08-10 04:15:00+00:00,1852.0,1852.0,1851.95,1852.0,2397
2023-08-10 04:20:00+00:00,1851.95,1851.95,1851.65,1851.65,57212
2023-08-10 04:25:00+00:00,1851.65,1851.7,1851.65,1851.65,20031
2023-08-10 04:30:00+00:00,1851.7,1851.9,1851.7,1851.9,174443
2023-08-10 04:35:00+00:00,1852.0,1852.0,1851.55,1851.6,91011
2023-08-10 04:40:00+00:00,1851.6,1852.25,1851.6,1852.25,45100
2023-08-10 04:45:00+00:00,1852.45,1852.45,1852.3,1852.45,13512
2023-08-10 04:50:00+00:00,1852.45,1852.5,1852.45,1852.45,21921
2023-08-10 04:55:00+00:00,1852.45,1852.45,1851.6,1851.6,33382
2023-08-10 05:00:00+00:00,1851.6,1851.6,1851.55,1851.6,13592
2023-08-10 05:05:00+00:00,1851.55,1851.55,1850.7,1850.8,300402
2023-08-10 05:10:00+00:00,1850.45,1850.8,1850.3,1850.35,157961
2023-08-10 05:15:00+00:00,1850.35,1850.35,1850.25,1850.3,16067
2023-08-10 05:20:00+00:00,1850.3,1850.3,1850.25,1850.25,17555
2023-08-10 05:25:00+00:00,1850.25,1850.3,1850.25,1850.3,6121
2023-08-10 05:30:00+00:00,1850.3,1850.3,1850.25,1850.3,35825
2023-08-10 05:40:00+00:00,1850.3,1850.8,1850.3,1850.75,90305
2023-08-10 05:45:00+00:00,1851.15,1851.65,1850.8,1851.65,176476
2023-08-10 05:50:00+00:00,1851.65,1851.65,1851.65,1851.65,3467
2023-08-10 05:55:00+00:00,1851.9,1853.5,1851.9,1852.65,152476
2023-08-10 06:00:00+00:00,1852.65,1854.85,1852.6,1854.5,97608
2023-08-10 06:05:00+00:00,1854.5,1854.5,1853.5,1853.55,196991
2023-08-10 06:10:00+00:00,1853.55,1854.3,1853.55,1854.3,46461
2023-08-10 06:15:00+00:00,1854.35,1854.35,1852.55,1852.55,142066
2023-08-10 06:20:00+00:00,1852.05,1852.3,1851.65,1852.0,41769
2023-08-10 06:25:00+00:00,1851.55,1851.95,1851.55,1851.6,100695
2023-08-10 06:30:00+00:00,1851.6,1851.6,1850.6,1850.6,36060
2023-08-10 06:35:00+00:00,1850.55,1850.6,1850.55,1850.6,616
2023-08-10 06:40:00+00:00,1850.55,1850.6,1850.55,1850.55,1807
2023-08-10 06:45:00+00:00,1850.6,1850.6,1850.2,1850.25,66149
2023-08-10 06:50:00+00:00,1850.2,1850.25,1850.15,1850.15,163093
2023-08-10 06:55:00+00:00,1850.15,1850.15,1850.0,1850.0,358410
2023-08-10 07:00:00+00:00,1850.0,1850.05,1850.0,1850.05,129902
2023-08-10 07:05:00+00:00,1850.05,1851.0,1850.05,1851.0,276381
2023-08-10 07:10:00+00:00,1851.0,1851.95,1851.0,1851.95,230686
2023-08-10 07:15:00+00:00,1851.9,1853.5,1851.9,1853.5,75981
2023-08-10 07:20:00+00:00,1853.45,1853.45,1852.25,1852.3,214944
2023-08-10 07:25:00+00:00,1852.7,1853.7,1852.7,1853.5,35855
2023-08-10 07:30:00+00:00,1853.65,1853.7,1853.4,1853.4,90172
2023-08-10 07:35:00+00:00,1853.4,1853.4,1851.3,1851.3,77555
2023-08-10 07:40:00+00:00,1851.05,1851.05,1850.4,1850.6,11317
2023-08-10 07:45:00+00:00,1850.45,1850.45,1850.1,1850.1,18001
2023-08-10 07:50:00+00:00,1850.05,1850.05,1849.65,1849.65,44647
2023-08-10 07:55:00+00:00,1849.6,1850.6,1849.6,1850.55,89262
2023-08-10 08:00:00+00:00,1850.55,1850.65,1849.7,1850.65,576124
2023-08-10 08:05:00+00:00,1850.65,1851.25,1850.65,1850.8,146245
2023-08-10 08:10:00+00:00,1850.8,1850.8,1850.0,1850.0,25692
2023-08-10 08:15:00+00:00,1849.95,1849.95,1849.3,1849.8,42621
2023-08-10 08:20:00+00:00,1849.85,1850.8,1849.85,1850.8,17083
2023-08-10 08:25:00+00:00,1850.8,1851.3,1850.45,1851.3,29747
2023-08-10 08:30:00+00:00,1851.3,1851.5,1850.85,1850.85,28098
2023-08-10 08:35:00+00:00,1850.85,1850.85,1850.3,1850.5,27222
2023-08-10 08:40:00+00:00,1850.65,1850.65,1850.65,1850.65,29809
2023-08-10 08:45:00+00:00,1850.1,1850.5,1850.1,1850.3,2605
2023-08-10 08:50:00+00:00,1850.7,1851.0,1850.65,1851.0,40771
2023-08-10 08:55:00+00:00,1851.0,1851.0,1851.0,1851.0,6
2023-08-10 09:00:00+00:00,1850.95,1851.1,1850.95,1851.1,10198
2023-08-10 09:05:00+00:00,1851.1,1851.6,1851.1,1851.6,73713
2023-08-10 09:10:00+00:00,1851.55,1851.6,1851.0,1851.05,95590
2023-08-10 09:15:00+00:00,1851.1,1851.1,1851.05,1851.05,2884
2023-08-10 09:25:00+00:00,1851.05,1851.05,1850.45,1850.45,27226
2023-08-10 09:30:00+00:00,1850.5,1850.5,1850.0,1850.05,27587
2023-08-10 09:35:00+00:00,1850.0,1850.05,1849.75,1850.05,125249
2023-08-10 09:40:00+00:00,1850.05,1852.0,1850.05,1852.0,54413
2023-08-10 09:45:00+00:00,1852.1,1852.5,1852.1,1852.45,41937
2023-08-10 09:50:00+00:00,1852.05,1852.05,1851.55,1851.55,15736
2023-08-10 09:55:00+00:00,1851.55,1851.55,1851.55,1851.55,80
2023-08-10 10:00:00+00:00,1851.55,1851.9,1851.55,1851.9,3078
2023-08-10 10:05:00+00:00,1851.9,1851.9,1851.65,1851.65,21495
2023-08-10 10:10:00+00:00,1851.25,1851.6,1851.0,1851.0,107495
2023-08-10 10:20:00+00:00,1851.0,1851.0,1850.25,1850.4,77062
2023-08-10 10:30:00+00:00,1850.4,1850.4,1850.35,1850.4,61
2023-08-10 10:35:00+00:00,1850.4,1851.35,1850.4,1851.35,24748
2023-08-10 10:40:00+00:00,1851.35,1851.35,1851.3,1851.35,5311
2023-08-10 10:45:00+00:00,1851.3,1851.35,1851.3,1851.35,1929
2023-08-10 10:50:00+00:00,1851.35,1853.3,1851.35,1853.25,328853
2023-08-10 10:55:00+00:00,1853.3,1853.3,1853.25,1853.3,43988
2023-08-10 11:00:00+00:00,1853.3,1853.9,1853.3,1853.9,69206
2023-08-10 11:05:00+00:00,1853.9,1853.9,1853.2,1853.25,21925
2023-08-10 11:10:00+00:00,1853.2,1853.35,1852.9,1853.3,470007
2023-08-10 11:15:00+00:00,1853.3,1853.3,1853.3,1853.3,2758
2023-08-10 11:20:00+00:00,1853.05,1853.05,1851.65,1851.8,149995
2023-08-10 11:25:00+00:00,1851.75,1851.75,1851.35,1851.55,49822
2023-08-10 11:30:00+00:00,1851.55,1851.55,1851.05,1851.05,13146
2023-08-10 11:35:00+00:00,1851.05,1851.55,1850.3,1851.55,72158
2023-08-10 11:40:00+00:00,1851.65,1851.65,1850.7,1850.7,39547
2023-08-10 11:45:00+00:00,1850.5,1850.85,1850.45,1850.6,44096
2023-08-10 11:50:00+00:00,1850.55,1850.7,1849.7,1850.4,74718
2023-08-10 11:55:00+00:00,1850.4,1850.45,1849.95,1850.45,114211
2023-08-10 12:00:00+00:00,1850.45,1850.45,1849.7,1849.85,58033
2023-08-10 12:05:00+00:00,1849.85,1849.85,1849.4,1849.8,103191
2023-08-10 12:10:00+00:00,1849.85,1851.3,1849.4,1851.25,125014
2023-08-10 12:15:00+00:00,1851.45,1852.2,1851.45,1852.2,21396
2023-08-10 12:20:00+00:00,1852.45,1853.6,1852.4,1853.6,66642
2023-08-10 12:25:00+00:00,1853.6,1853.85,1852.6,1852.65,172812
2023-08-10 12:30:00+00:00,1852.8,1858.9,1851.05,1857.9,2063458
2023-08-10 12:35:00+00:00,1858.55,1858.55,1852.05,1854.8,1059191
2023-08-10 12:40:00+00:00,1853.8,1855.0,1850.95,1854.1,454254
2023-08-10 12:45:00+00:00,1854.15,1857.65,1853.25,1857.05,221978
2023-08-10 12:50:00+00:00,1856.9,1857.1,1855.35,1855.5,67851
2023-08-10 12:55:00+00:00,1855.8,1856.15,1854.3,1856.0,457932
2023-08-10 13:00:00+00:00,1856.5,1856.75,1854.85,1855.2,78550
2023-08-10 13:05:00+00:00,1855.2,1855.95,1854.0,1854.9,132941
2023-08-10 13:10:00+00:00,1854.85,1854.85,1854.05,1854.3,53123
2023-08-10 13:15:00+00:00,1854.3,1854.85,1853.8,1854.85,335017
2023-08-10 13:20:00+00:00,1854.85,1854.9,1853.6,1854.45,88568
2023-08-10 13:25:00+00:00,1854.45,1855.35,1854.45,1855.35,20608
2023-08-10 13:30:00+00:00,1855.35,1858.35,1855.0,1858.35,165705
2023-08-10 13:35:00+00:00,1858.35,1861.5,1858.35,1860.25,991032
2023-08-10 13:40:00+00:00,1861.0,1861.6,1858.25,1858.55,198670
2023-08-10 13:45:00+00:00,1859.2,1862.15,1859.2,1861.4,489376
2023-08-10 13:50:00+00:00,1861.35,1863.3,1861.15,1863.0,489818
2023-08-10 13:55:00+00:00,1863.0,1863.85,1862.3,1863.0,633844
2023-08-10 14:00:00+00:00,1863.0,1865.55,1862.0,1863.0,640295
2023-08-10 14:05:00+00:00,1862.95,1863.25,1860.55,1861.45,976794
2023-08-10 14:10:00+00:00,1861.45,1861.7,1860.05,1860.1,155336
2023-08-10 14:15:00+00:00,1860.1,1861.1,1857.4,1857.45,364803
2023-08-10 14:20:00+00:00,1857.15,1859.95,1856.8,1859.8,214610
2023-08-10 14:25:00+00:00,1859.8,1860.0,1858.0,1858.0,35104
2023-08-10 14:30:00+00:00,1858.05,1859.95,1857.8,1857.85,316189
2023-08-10 14:35:00+00:00,1857.5,1857.5,1853.7,1853.7,575170
2023-08-10 14:40:00+00:00,1853.7,1853.7,1848.35,1848.75,1475596
2023-08-10 14:45:00+00:00,1848.75,1851.55,1846.35,1850.5,1388291
2023-08-10 14:50:00+00:00,1850.5,1852.4,1850.3,1851.2,871621
2023-08-10 14:55:00+00:00,1851.5,1852.7,1851.2,1851.95,57504
2023-08-10 15:00:00+00:00,1852.0,1853.1,1851.85,1853.1,105136
2023-08-10 15:05:00+00:00,1853.15,1853.3,1851.15,1851.85,479753
2023-08-10 15:10:00+00:00,1851.6,1853.95,1851.3,1853.05,72551
2023-08-10 15:15:00+00:00,1853.05,1853.45,1850.65,1853.45,293033
2023-08-10 15:20:00+00:00,1853.45,1853.45,1852.0,1852.15,38646
2023-08-10 15:25:00+00:00,1852.2,1853.9,1852.2,1853.85,142906
2023-08-10 15:30:00+00:00,1853.9,1853.9,1853.85,1853.9,17270
2023-08-10 15:35:00+00:00,1854.0,1855.4,1853.9,1854.95,200964
2023-08-10 15:40:00+00:00,1855.35,1855.35,1853.3,1853.3,53358
2023-08-10 15:45:00+00:00,1853.7,1853.7,1852.05,1852.7,111310
2023-08-10 15:50:00+00:00,1852.35,1852.4,1851.45,1852.35,52578
2023-08-10 15:55:00+00:00,1852.35,1853.35,1851.7,1852.35,52215
2023-08-10 16:00:00+00:00,1852.65,1852.7,1851.75,1852.35,69159
2023-08-10 16:05:00+00:00,1852.35,1852.35,1851.65,1851.65,2061
2023-08-10 16:10:00+00:00,1851.3,1851.3,1849.35,1850.05,274069
2023-08-10 16:15:00+00:00,1849.7,1850.0,1849.15,1849.2,69760
2023-08-10 16:20:00+00:00,1849.25,1850.9,1848.7,1850.55,86606
2023-08-10 16:25:00+00:00,1850.5,1850.5,1848.75,1850.5,116648
2023-08-10 16:30:00+00:00,1850.45,1851.55,1850.45,1851.55,122263
2023-08-10 16:35:00+00:00,1851.55,1852.35,1850.65,1852.35,76732
2023-08-10 16:40:00+00:00,1852.35,1852.35,1851.8,1852.35,46918
2023-08-10 16:45:00+00:00,1852.3,1853.1,1852.3,1852.8,806456
2023-08-10 16:50:00+00:00,1853.0,1853.0,1851.45,1851.45,84062
2023-08-10 16:55:00+00:00,1851.45,1851.5,1850.35,1850.35,16822
2023-08-10 17:00:00+00:00,1850.35,1850.4,1849.5,1849.75,94948
2023-08-10 17:05:00+00:00,1849.7,1849.7,1848.8,1849.25,86158
2023-08-10 17:10:00+00:00,1849.55,1851.05,1849.5,1850.3,59814
2023-08-10 17:15:00+00:00,1850.15,1850.15,1848.8,1848.9,200231
2023-08-10 17:20:00+00:00,1848.85,1848.85,1847.7,1848.3,740366
2023-08-10 17:25:00+00:00,1848.3,1848.3,1847.5,1847.5,43678
2023-08-10 17:30:00+00:00,1847.5,1848.9,1844.7,1848.9,1427294
2023-08-10 17:35:00+00:00,1849.35,1849.55,1846.9,1848.35,289692
2023-08-10 17:40:00+00:00,1848.35,1848.9,1846.3,1846.3,70346
2023-08-10 17:45:00+00:00,1845.85,1848.35,1845.85,1848.3,166445
2023-08-10 17:50:00+00:00,1847.95,1849.05,1847.45,1847.75,75356
2023-08-10 17:55:00+00:00,1847.75,1847.75,1846.55,1846.55,80378
2023-08-10 18:00:00+00:00,1846.85,1846.85,1846.05,1846.1,52795
2023-08-10 18:05:00+00:00,1846.1,1847.8,1846.05,1847.45,116891
2023-08-10 18:10:00+00:00,1847.45,1849.45,1847.45,1849.1,418183
2023-08-10 18:15:00+00:00,1848.9,1849.25,1848.6,1849.25,67670
2023-08-10 18:20:00+00:00,1849.25,1849.65,1848.65,1849.15,66755
2023-08-10 18:25:00+00:00,1849.15,1849.15,1848.8,1848.8,5886
2023-08-10 18:30:00+00:00,1848.6,1848.8,1848.4,1848.4,59012
2023-08-10 18:35:00+00:00,1848.0,1848.05,1847.35,1847.35,34576
2023-08-10 18:40:00+00:00,1847.35,1847.35,1847.0,1847.25,75024
2023-08-10 18:45:00+00:00,1847.25,1848.1,1846.95,1848.1,24918
2023-08-10 18:50:00+00:00,1848.1,1849.05,1848.1,1849.05,13585
2023-08-10 18:55:00+00:00,1849.05,1849.05,1849.0,1849.05,4274
2023-08-10 19:00:00+00:00,1849.0,1849.0,1848.25,1848.9,134694
2023-08-10 19:05:00+00:00,1848.9,1848.9,1848.9,1848.9,746
2023-08-10 19:10:00+00:00,1849.05,1849.05,1848.35,1848.8,129192
2023-08-10 19:15:00+00:00,1849.2,1849.2,1849.15,1849.15,26630
2023-08-10 19:20:00+00:00,1849.15,1849.15,1848.05,1848.1,134040
2023-08-10 19:25:00+00:00,1848.1,1848.1,1847.0,1847.05,255971
2023-08-10 19:30:00+00:00,1847.05,1847.55,1846.35,1847.55,54847
2023-08-10 19:35:00+00:00,1847.55,1848.1,1847.55,1848.1,77925
2023-08-10 19:40:00+00:00,1848.05,1848.1,1848.05,1848.1,1764
2023-08-10 19:45:00+00:00,1848.1,1848.65,1848.1,1848.65,85855
2023-08-10 19:50:00+00:00,1848.25,1848.75,1847.55,1848.75,65547
2023-08-10 19:55:00+00:00,1848.7,1849.0,1848.15,1848.3,46788
2023-08-10 20:00:00+00:00,1848.3,1848.6,1848.2,1848.55,52305
2023-08-10 20:05:00+00:00,1848.85,1849.1,1848.35,1849.1,36796
2023-08-10 20:10:00+00:00,1849.1,1849.8,1849.1,1849.8,27453
2023-08-10 20:15:00+00:00,1849.75,1850.85,1849.75,1850.3,47552
2023-08-10 20:20:00+00:00,1850.35,1850.35,1849.5,1849.5,17390
2023-08-10 20:25:00+00:00,1849.55,1849.55,1849.5,1849.55,674
2023-08-10 20:30:00+00:00,1849.55,1849.55,1849.4,1849.4,13839
2023-08-10 20:35:00+00:00,1849.0,1849.0,1848.95,1848.95,3982
2023-08-10 20:40:00+00:00,1848.7,1848.75,1848.7,1848.7,7279
2023-08-10 20:45:00+00:00,1848.75,1848.75,1848.25,1848.25,5320
2023-08-10 20:50:00+00:00,1848.2,1848.8,1847.75,1848.8,49079
2023-08-10 20:55:00+00:00,1849.3,1849.3,1848.4,1849.2,33462
2023-08-10 21:00:00+00:00,1849.15,1849.95,1849.15,1849.95,28779
2023-08-10 21:05:00+00:00,1850.2,1850.25,1850.0,1850.25,14797
2023-08-10 21:10:00+00:00,1850.2,1850.35,1849.55,1849.9,308173
2023-08-10 21:15:00+00:00,1849.9,1849.9,1849.9,1849.9,2
2023-08-10 21:20:00+00:00,1849.9,1850.25,1849.9,1850.25,3932
2023-08-10 21:25:00+00:00,1850.25,1850.3,1850.25,1850.25,34465
2023-08-10 21:30:00+00:00,1850.35,1850.4,1850.05,1850.1,38407
2023-08-10 21:35:00+00:00,1850.55,1850.55,1850.5,1850.5,9252
2023-08-10 21:40:00+00:00,1850.55,1850.6,1849.85,1850.2,188078
2023-08-10 21:45:00+00:00,1850.2,1850.25,1850.2,1850.2,29675
2023-08-10 21:50:00+00:00,1849.9,1849.9,1848.45,1848.5,40547
2023-08-10 21:55:00+00:00,1848.5,1848.85,1848.5,1848.8,35340
2023-08-10 22:00:00+00:00,1848.8,1849.0,1848.45,1848.5,104228
2023-08-10 22:05:00+00:00,1848.8,1849.15,1848.8,1849.15,10261
2023-08-10 22:10:00+00:00,1849.1,1849.15,1849.1,1849.15,21
2023-08-10 22:15:00+00:00,1849.15,1849.75,1849.15,1849.75,21672
2023-08-10 22:20:00+00:00,1849.95,1851.3,1849.95,1851.3,27838
2023-08-10 22:25:00+00:00,1851.25,1851.85,1851.25,1851.85,6931
2023-08-10 22:30:00+00:00,1851.9,1851.95,1851.9,1851.95,15528
2023-08-10 22:35:00+00:00,1851.9,1851.9,1851.2,1851.4,94801
2023-08-10 22:40:00+00:00,1851.4,1851.4,1851.35,1851.35,78
2023-08-10 22:45:00+00:00,1851.4,1851.4,1851.4,1851.4,1155
2023-08-10 22:50:00+00:00,1851.35,1851.35,1850.9,1850.9,33876
2023-08-10 22:55:00+00:00,1850.95,1850.95,1850.4,1850.4,22977
2023-08-10 23:00:00+00:00,1850.45,1850.45,1850.4,1850.45,1527
2023-08-10 23:05:00+00:00,1850.4,1850.45,1850.4,1850.4,13775
2023-08-10 23:10:00+00:00,1850.4,1850.4,1850.4,1850.4,1673
2023-08-10 23:15:00+00:00,1850.4,1850.65,1850.4,1850.65,122685
2023-08-10 23:20:00+00:00,1850.65,1851.3,1850.65,1851.3,72340
2023-08-10 23:25:00+00:00,1851.3,1851.85,1851.3,1851.55,8152
2023-08-10 23:30:00+00:00,1851.6,1851.6,1851.6,1851.6,1002
2023-08-10 23:35:00+00:00,1851.6,1851.6,1851.6,1851.6,4491
2023-08-10 23:40:00+00:00,1851.55,1851.6,1851.55,1851.6,3002
2023-08-10 23:45:00+00:00,1851.55,1851.55,1851.55,1851.55,6864
2023-08-10 23:50:00+00:00,1851.6,1851.6,1851.55,1851.55,1329
2023-08-10 23:55:00+00:00,1851.55,1851.55,1850.75,1851.2,123788
2023-08-11 00:00:00+00:00,1851.05,1851.05,1850.7,1850.7,40272
2023-08-11 00:05:00+00:00,1850.75,1851.2,1850.75,1850.85,24958
2023-08-11 00:10:00+00:00,1850.85,1850.85,1850.8,1850.8,4564
2023-08-11 00:15:00+00:00,1850.8,1851.2,1850.45,1851.2,54325
2023-08-11 00:20:00+00:00,1851.45,1852.55,1851.45,1852.35,42241
2023-08-11 00:25:00+00:00,1852.55,1852.55,1852.5,1852.55,18929
2023-08-11 00:30:00+00:00,1852.5,1852.55,1851.35,1851.4,35675
2023-08-11 00:35:00+00:00,1851.4,1851.4,1851.15,1851.35,4165
2023-08-11 00:40:00+00:00,1851.2,1852.15,1851.2,1852.15,70948
2023-08-11 00:45:00+00:00,1852.15,1852.15,1851.55,1851.55,5128
2023-08-11 00:50:00+00:00,1851.55,1853.15,1851.55,1853.05,112075
2023-08-11 00:55:00+00:00,1853.05,1853.1,1853.05,1853.1,21604
2023-08-11 01:00:00+00:00,1853.15,1853.15,1852.6,1852.6,93880
2023-08-11 01:05:00+00:00,1852.65,1852.65,1852.65,1852.65,5215
2023-08-11 01:10:00+00:00,1852.65,1853.45,1852.65,1853.4,122840
2023-08-11 01:15:00+00:00,1853.4,1853.45,1853.4,1853.4,10221
2023-08-11 01:20:00+00:00,1853.4,1853.4,1852.45,1852.5,183686
2023-08-11 01:25:00+00:00,1852.5,1852.65,1852.05,1852.05,36850
2023-08-11 01:30:00+00:00,1852.05,1852.05,1851.2,1851.2,46353
2023-08-11 01:35:00+00:00,1851.25,1851.25,1851.25,1851.25,29063
2023-08-11 01:40:00+00:00,1851.25,1851.25,1850.4,1850.4,75277
2023-08-11 01:45:00+00:00,1850.45,1850.45,1850.4,1850.45,19527
2023-08-11 01:50:00+00:00,1850.45,1850.45,1850.4,1850.45,4911
2023-08-11 01:55:00+00:00,1850.45,1850.45,1850.4,1850.4,21463
2023-08-11 02:00:00+00:00,1850.45,1850.45,1849.5,1849.5,114666
2023-08-11 02:05:00+00:00,1849.55,1849.55,1849.25,1849.3,37663
2023-08-11 02:10:00+00:00,1849.25,1849.25,1849.25,1849.25,2
2023-08-11 02:15:00+00:00,1849.3,1849.3,1849.25,1849.3,32228
2023-08-11 02:20:00+00:00,1849.3,1849.3,1849.25,1849.25,44232
2023-08-11 02:25:00+00:00,1849.25,1849.25,1849.25,1849.25,29466
2023-08-11 02:30:00+00:00,1849.25,1849.25,1849.1,1849.1,106816
2023-08-11 02:35:00+00:00,1849.15,1849.15,1848.4,1848.45,325427
2023-08-11 02:40:00+00:00,1848.45,1848.45,1847.1,1847.1,353063
2023-08-11 02:45:00+00:00,1847.15,1847.15,1846.1,1846.35,265330
2023-08-11 02:50:00+00:00,1846.35,1846.35,1846.3,1846.3,85403
2023-08-11 02:55:00+00:00,1846.25,1846.25,1841.7,1843.0,1803981
2023-08-11 03:00:00+00:00,1843.35,1844.3,1842.25,1844.25,138202
2023-08-11 03:05:00+00:00,1844.25,1845.75,1844.25,1845.45,110117
2023-08-11 03:10:00+00:00,1845.75,1846.15,1845.05,1845.1,68269
2023-08-11 03:15:00+00:00,1845.1,1845.6,1844.6,1844.6,110592
2023-08-11 03:20:00+00:00,1844.65,1844.95,1844.6,1844.6,28360
2023-08-11 03:25:00+00:00,1844.6,1846.05,1844.6,1846.05,161080
2023-08-11 03:30:00+00:00,1846.05,1846.05,1846.05,1846.05,545
2023-08-11 03:35:00+00:00,1846.05,1846.5,1845.55,1846.0,191688
2023-08-11 03:40:00+00:00,1846.0,1846.0,1845.5,1845.5,14661
2023-08-11 03:45:00+00:00,1845.55,1845.55,1843.65,1844.4,138226
2023-08-11 03:50:00+00:00,1844.4,1844.9,1844.4,1844.85,12700
2023-08-11 03:55:00+00:00,1844.9,1845.6,1844.9,1845.6,152319
2023-08-11 04:00:00+00:00,1845.55,1845.6,1845.3,1845.55,49967
2023-08-11 04:05:00+00:00,1845.55,1845.55,1845.5,1845.55,7326
2023-08-11 04:10:00+00:00,1845.5,1845.55,1845.5,1845.55,38331
2023-08-11 04:15:00+00:00,1845.5,1845.55,1845.5,1845.55,7004
2023-08-11 04:20:00+00:00,1845.55,1845.55,1845.5,1845.55,6816
2023-08-11 04:25:00+00:00,1845.55,1846.65,1845.55,1846.5,78066
2023-08-11 04:30:00+00:00,1846.5,1846.85,1846.45,1846.85,17557
2023-08-11 04:35:00+00:00,1846.8,1847.05,1846.3,1847.0,170926
2023-08-11 04:40:00+00:00,1847.05,1847.05,1847.0,1847.05,48456
2023-08-11 04:45:00+00:00,1847.0,1847.05,1847.0,1847.0,9503
2023-08-11 04:50:00+00:00,1847.05,1847.05,1847.05,1847.05,2
2023-08-11 04:55:00+00:00,1847.05,1847.05,1847.05,1847.05,3655
2023-08-11 05:00:00+00:00,1847.0,1847.05,1846.85,1846.85,104808
2023-08-11 05:05:00+00:00,1846.85,1846.85,1845.85,1845.85,73483
2023-08-11 05:10:00+00:00,1845.85,1845.85,1845.55,1845.6,4086
2023-08-11 05:15:00+00:00,1845.6,1845.6,1845.6,1845.6,372
2023-08-11 05:20:00+00:00,1845.6,1846.55,1845.55,1846.5,119412
2023-08-11 05:25:00+00:00,1846.55,1846.7,1846.5,1846.7,15539
